TRIPID,alt,CAD_TotalTC,C2PT_HwyT,HHSIZE,W2PT_TotalTT,Chosen_Mode,adul_veh,HwyDist,TOT_WWORKER,TOT_VEHS,C2PT_TotalTT,HwyCost,WalkT,TOT_BWORKER,emp_dens,veh_per,C2PT_TotalTC,CBDParkCost,C2PT_HwyC,TOT_SCHOOL,TOT_TERTIARY,C2PT_Fare,TOT_ADULTS,ivt,wt,act,tt,tc,av
21,pr,83.19,3.38,3,34.77,False,0,5.54,2,2,31.67,83.19,78.36,0,3067.79,1.0,226.05,0,16.05,0,0,210,2,4.0,4.01,20.28,31.67,44.34,1
21,w2pt,83.19,3.38,3,34.77,False,0,5.54,2,2,31.67,83.19,78.36,0,3067.79,1.0,226.05,0,16.05,0,0,210,2,10.05,15.0,9.72,34.77,210.0,1
21,walk,83.19,3.38,3,34.77,False,0,5.54,2,2,31.67,83.19,78.36,0,3067.79,1.0,226.05,0,16.05,0,0,210,2,0.0,0.0,0.0,78.36,0.0,1
22,cad,519.82,3.38,4,62.08,True,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,0.0,0.0,0.0,29.73,189.82,1
22,cap,519.82,3.38,4,62.08,False,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,0.0,0.0,0.0,29.73,189.82,1
22,cycle,519.82,3.38,4,62.08,False,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,0.0,0.0,0.0,49.6,0.0,1
22,kr,519.82,3.38,4,62.08,False,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,31.57,12.51,5.16,52.62,65.29,1
22,pr,519.82,3.38,4,62.08,False,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,31.57,12.51,5.16,52.62,65.29,1
22,w2pt,519.82,3.38,4,62.08,False,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,31.57,12.51,18.0,62.08,250.0,1
22,walk,519.82,3.38,4,62.08,False,0,12.65,1,2,52.62,189.82,148.8,0,3985.94,1.0,266.05,330,16.05,2,1,250,2,0.0,0.0,0.0,148.8,0.0,1
23,cad,736.75,3.38,4,32.44,True,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,0.0,0.0,0.0,12.04,76.75,1
23,cap,736.75,3.38,4,32.44,False,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,0.0,0.0,0.0,12.04,76.75,1
23,cycle,736.75,3.38,4,32.44,False,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,0.0,0.0,0.0,20.36,0.0,1
23,kr,736.75,3.38,4,32.44,False,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,6.74,3.16,11.62,24.9,37.57,1
23,pr,736.75,3.38,4,32.44,False,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,6.74,3.16,11.62,24.9,37.57,1
23,w2pt,736.75,3.38,4,32.44,False,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,6.74,3.16,22.54,32.44,210.0,1
23,walk,736.75,3.38,4,32.44,False,0,5.11,1,2,24.9,76.75,61.08,0,7816.16,1.0,226.05,660,16.05,2,1,210,2,0.0,0.0,0.0,61.08,0.0,1
24,cad,951.38,3.38,3,44.11,False,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,0.0,0.0,0.0,18.49,121.38,1
24,cap,951.38,3.38,3,44.11,False,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,0.0,0.0,0.0,18.49,121.38,1
24,cycle,951.38,3.38,3,44.11,False,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,0.0,0.0,0.0,31.6,0.0,1
24,kr,951.38,3.38,3,44.11,False,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,24.0,4.08,6.48,37.94,50.61,1
24,pr,951.38,3.38,3,44.11,False,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,24.0,4.08,6.48,37.94,50.61,1
24,w2pt,951.38,3.38,3,44.11,True,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,15.65,6.5,21.96,44.11,250.0,1
24,walk,951.38,3.38,3,44.11,False,1,8.09,3,2,37.94,121.38,94.8,0,7387.5,0.666666667,266.05,830,16.05,0,0,250,3,0.0,0.0,0.0,94.8,0.0,1
25,cad,581.71,3.38,3,40.13,True,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,0.0,0.0,0.0,14.99,111.71,1
25,cap,581.71,3.38,3,40.13,False,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,0.0,0.0,0.0,14.99,111.71,1
25,cycle,581.71,3.38,3,40.13,False,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,0.0,0.0,0.0,29.2,0.0,1
25,kr,581.71,3.38,3,40.13,False,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,9.0,4.01,14.28,30.67,43.34,1
25,pr,581.71,3.38,3,40.13,False,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,9.0,4.01,14.28,30.67,43.34,1
25,w2pt,581.71,3.38,3,40.13,False,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,9.0,4.01,27.12,40.13,250.0,1
25,walk,581.71,3.38,3,40.13,False,1,7.44,3,2,30.67,111.71,87.6,0,4572.89,0.666666667,266.05,470,16.05,0,0,250,3,0.0,0.0,0.0,87.6,0.0,1
26,cad,670.2,3.38,4,37.86,False,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,0.0,0.0,0.0,12.61,80.2,1
26,cap,670.2,3.38,4,37.86,False,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,0.0,0.0,0.0,12.61,80.2,1
26,cycle,670.2,3.38,4,37.86,False,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,0.0,0.0,0.0,21.28,0.0,1
26,kr,670.2,3.38,4,37.86,False,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,5.89,3.16,17.89,30.32,42.99,1
26,pr,670.2,3.38,4,37.86,False,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,5.89,3.16,17.89,30.32,42.99,1
26,w2pt,670.2,3.38,4,37.86,True,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,5.89,3.16,28.81,37.86,210.0,1
26,walk,670.2,3.38,4,37.86,False,1,5.34,2,1,30.32,80.2,63.84,0,516.13,0.5,226.05,590,16.05,1,0,210,2,0.0,0.0,0.0,63.84,0.0,1
27,cad,1569.26,3.38,2,38.57,False,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,0.0,0.0,0.0,18.01,109.26,1
27,cap,1569.26,3.38,2,38.57,False,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,0.0,0.0,0.0,18.01,109.26,1
27,cycle,1569.26,3.38,2,38.57,False,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,0.0,0.0,0.0,28.48,0.0,1
27,kr,1569.26,3.38,2,38.57,False,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,15.0,4.01,6.72,29.11,41.78,1
27,pr,1569.26,3.38,2,38.57,False,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,15.0,4.01,6.72,29.11,41.78,1
27,w2pt,1569.26,3.38,2,38.57,True,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,15.0,4.01,19.56,38.57,250.0,1
27,walk,1569.26,3.38,2,38.57,False,1,7.28,2,1,29.11,109.26,85.44,0,75921.1,0.5,266.05,1460,16.05,0,0,250,2,0.0,0.0,0.0,85.44,0.0,1
28,cad,1569.26,3.38,6,38.57,False,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,0.0,0.0,0.0,18.01,109.26,1
28,cap,1569.26,3.38,6,38.57,True,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,0.0,0.0,0.0,18.01,109.26,1
28,cycle,1569.26,3.38,6,38.57,False,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,0.0,0.0,0.0,28.48,0.0,1
28,kr,1569.26,3.38,6,38.57,False,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,15.0,4.01,6.72,29.11,41.78,1
28,pr,1569.26,3.38,6,38.57,False,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,15.0,4.01,6.72,29.11,41.78,1
28,w2pt,1569.26,3.38,6,38.57,False,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,15.0,4.01,19.56,38.57,250.0,1
28,walk,1569.26,3.38,6,38.57,False,0,7.28,2,2,29.11,109.26,85.44,0,75921.1,1.0,266.05,1460,16.05,4,0,250,2,0.0,0.0,0.0,85.44,0.0,1
29,cad,437.5,3.38,6,67.57,True,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,0.0,0.0,0.0,34.33,287.5,1
29,cap,437.5,3.38,6,67.57,False,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,0.0,0.0,0.0,34.33,287.5,1
29,cycle,437.5,3.38,6,67.57,False,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,0.0,0.0,0.0,75.32,0.0,1
29,kr,437.5,3.38,6,67.57,False,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,33.35,9.02,12.36,58.11,70.78,1
29,pr,437.5,3.38,6,67.57,False,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,33.35,9.02,12.36,58.11,70.78,1
29,w2pt,437.5,3.38,6,67.57,False,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,33.35,9.02,25.2,67.57,290.0,1
29,walk,437.5,3.38,6,67.57,False,0,19.16,2,2,58.11,287.5,225.96,0,491.42,1.0,306.05,150,16.05,4,0,290,2,0.0,0.0,0.0,225.96,0.0,1
30,cad,1567.05,3.38,4,33.53,False,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,0.0,0.0,0.0,16.97,107.05,1
30,cap,1567.05,3.38,4,33.53,True,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,0.0,0.0,0.0,16.97,107.05,1
30,cycle,1567.05,3.38,4,33.53,False,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,0.0,0.0,0.0,32.28,0.0,1
30,kr,1567.05,3.38,4,33.53,False,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,15.0,4.01,1.68,24.07,36.74,1
30,pr,1567.05,3.38,4,33.53,False,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,15.0,4.01,1.68,24.07,36.74,1
30,w2pt,1567.05,3.38,4,33.53,False,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,15.0,4.01,14.52,33.53,250.0,1
30,walk,1567.05,3.38,4,33.53,False,3,7.13,2,1,24.07,107.05,96.84,0,172645.38,0.25,266.05,1460,16.05,0,0,250,4,0.0,0.0,0.0,96.84,0.0,1
31,cad,649.79,3.38,4,33.66,False,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,0.0,0.0,0.0,13.96,89.79,1
31,cap,649.79,3.38,4,33.66,False,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,0.0,0.0,0.0,13.96,89.79,1
31,cycle,649.79,3.38,4,33.66,False,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,0.0,0.0,0.0,24.04,0.0,1
31,kr,649.79,3.38,4,33.66,False,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,8.81,4.0,9.99,26.18,38.85,1
31,pr,649.79,3.38,4,33.66,False,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,8.81,4.0,9.99,26.18,38.85,1
31,w2pt,649.79,3.38,4,33.66,True,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,9.47,4.0,20.19,33.66,250.0,1
31,walk,649.79,3.38,4,33.66,False,1,5.98,2,1,26.18,89.79,72.12,0,2456.04,0.5,266.05,560,16.05,2,0,250,2,0.0,0.0,0.0,72.12,0.0,1
32,cad,637.28,3.38,4,47.64,False,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,0.0,0.0,0.0,21.05,137.28,1
32,cap,637.28,3.38,4,47.64,False,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,0.0,0.0,0.0,21.05,137.28,1
32,cycle,637.28,3.38,4,47.64,False,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,0.0,0.0,0.0,35.84,0.0,1
32,kr,637.28,3.38,4,47.64,False,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,24.0,4.08,6.72,38.18,50.85,1
32,pr,637.28,3.38,4,47.64,False,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,24.0,4.08,6.72,38.18,50.85,1
32,w2pt,637.28,3.38,4,47.64,True,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,24.0,4.08,19.56,47.64,250.0,1
32,walk,637.28,3.38,4,47.64,False,1,9.15,1,1,38.18,137.28,107.52,0,5681.67,0.5,266.05,500,16.05,0,0,250,2,0.0,0.0,0.0,107.52,0.0,1
33,cad,475.13,3.38,5,93.89,True,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,0.0,0.0,0.0,45.11,475.13,1
33,cap,475.13,3.38,5,93.89,False,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,0.0,0.0,0.0,45.11,475.13,1
33,cycle,475.13,3.38,5,93.89,False,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,0.0,0.0,0.0,125.48,0.0,1
33,kr,475.13,3.38,5,93.89,False,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,42.9,13.33,24.82,84.43,97.1,1
33,pr,475.13,3.38,5,93.89,False,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,42.9,13.33,24.82,84.43,97.1,1
33,w2pt,475.13,3.38,5,93.89,False,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,42.9,13.33,37.66,93.89,370.0,1
33,walk,475.13,3.38,5,93.89,False,0,31.67,2,2,84.43,475.13,376.44,0,720.59,1.0,386.05,0,16.05,2,0,370,2,0.0,0.0,0.0,376.44,0.0,1
34,cad,196.62,4.67,2,74.88,False,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,0.0,0.0,0.0,27.59,196.62,1
34,cap,196.62,4.67,2,74.88,False,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,0.0,0.0,0.0,27.59,196.62,1
34,cycle,196.62,4.67,2,74.88,False,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,0.0,0.0,0.0,52.36,0.0,1
34,kr,196.62,4.67,2,74.88,False,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,24.67,8.02,27.0,64.36,98.39,1
34,pr,196.62,4.67,2,74.88,False,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,24.67,8.02,27.0,64.36,98.39,1
34,w2pt,196.62,4.67,2,74.88,True,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,29.87,6.73,38.28,74.88,250.0,1
34,walk,196.62,4.67,2,74.88,False,1,13.1,1,1,64.36,196.62,157.08,0,184.56,0.5,288.7,0,38.7,0,0,250,2,0.0,0.0,0.0,157.08,0.0,1
35,cad,519.82,3.38,2,62.08,False,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,0.0,0.0,0.0,29.73,189.82,1
35,cap,519.82,3.38,2,62.08,False,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,0.0,0.0,0.0,29.73,189.82,1
35,cycle,519.82,3.38,2,62.08,False,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,0.0,0.0,0.0,49.6,0.0,1
35,kr,519.82,3.38,2,62.08,False,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,31.57,12.51,5.16,52.62,65.29,1
35,pr,519.82,3.38,2,62.08,False,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,31.57,12.51,5.16,52.62,65.29,1
35,w2pt,519.82,3.38,2,62.08,True,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,31.57,12.51,18.0,62.08,250.0,1
35,walk,519.82,3.38,2,62.08,False,0,12.65,1,2,52.62,189.82,148.8,1,3985.94,1.0,266.05,330,16.05,0,0,250,2,0.0,0.0,0.0,148.8,0.0,1
36,cad,532.24,5.28,3,68.52,True,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,0.0,0.0,0.0,44.86,532.24,1
36,cap,532.24,5.28,3,68.52,False,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,0.0,0.0,0.0,44.86,532.24,1
36,cycle,532.24,5.28,3,68.52,False,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,0.0,0.0,0.0,142.72,0.0,1
36,kr,532.24,5.28,3,68.52,False,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,36.23,15.0,5.52,62.03,97.4,1
36,pr,532.24,5.28,3,68.52,False,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,36.23,15.0,5.52,62.03,97.4,1
36,w2pt,532.24,5.28,3,68.52,False,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,39.36,15.0,14.16,68.52,420.0,1
36,walk,532.24,5.28,3,68.52,False,1,35.48,3,2,62.03,532.24,428.16,0,1890.64,0.666666667,410.65,0,40.65,0,0,370,3,0.0,0.0,0.0,428.16,0.0,1
37,cad,1504.7,5.28,3,17.88,False,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,0.0,0.0,0.0,6.53,44.7,1
37,cap,1504.7,5.28,3,17.88,False,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,0.0,0.0,0.0,6.53,44.7,1
37,cycle,1504.7,5.28,3,17.88,False,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,0.0,0.0,0.0,11.92,0.0,1
37,kr,1504.7,5.28,3,17.88,False,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,9.0,1.63,2.76,18.67,54.04,1
37,pr,1504.7,5.28,3,17.88,False,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,9.0,1.63,2.76,18.67,54.04,1
37,w2pt,1504.7,5.28,3,17.88,True,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,6.0,5.4,6.48,17.88,250.0,1
37,walk,1504.7,5.28,3,17.88,False,1,2.98,3,2,18.67,44.7,35.76,0,172645.38,0.666666667,290.65,1460,40.65,0,0,250,3,0.0,0.0,0.0,35.76,0.0,1
38,cad,1504.7,5.28,2,17.88,True,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,6.53,44.7,1
38,cap,1504.7,5.28,2,17.88,False,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,6.53,44.7,1
38,cycle,1504.7,5.28,2,17.88,False,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,11.92,0.0,1
38,kr,1504.7,5.28,2,17.88,False,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,9.0,1.63,2.76,18.67,54.04,1
38,pr,1504.7,5.28,2,17.88,False,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,9.0,1.63,2.76,18.67,54.04,1
38,w2pt,1504.7,5.28,2,17.88,False,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,6.0,5.4,6.48,17.88,250.0,1
38,walk,1504.7,5.28,2,17.88,False,1,2.98,1,1,18.67,44.7,35.76,0,172645.38,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,35.76,0.0,1
39,cad,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,9.86,57.9,1
39,cap,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,9.86,57.9,1
39,cycle,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,15.44,0.0,1
39,kr,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,9.0,1.63,12.84,28.75,64.12,1
39,pr,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,9.0,1.63,12.84,28.75,64.12,1
39,w2pt,1517.9,5.28,2,24.74,True,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,9.37,5.4,9.97,24.74,210.0,1
39,walk,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,46.32,0.0,1
40,cad,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,9.86,57.9,1
40,cap,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,9.86,57.9,1
40,cycle,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,15.44,0.0,1
40,kr,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,9.0,1.63,12.84,28.75,64.12,1
40,pr,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,9.0,1.63,12.84,28.75,64.12,1
40,w2pt,1517.9,5.28,2,24.74,False,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,9.37,5.4,9.97,24.74,210.0,1
40,walk,1517.9,5.28,2,24.74,True,1,3.86,1,1,28.75,57.9,46.32,0,77488.76,0.5,290.65,1460,40.65,0,1,250,2,0.0,0.0,0.0,46.32,0.0,1
41,cad,1511.15,5.28,4,23.42,False,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,8.32,51.15,1
41,cap,1511.15,5.28,4,23.42,False,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,8.32,51.15,1
41,cycle,1511.15,5.28,4,23.42,False,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,13.64,0.0,1
41,kr,1511.15,5.28,4,23.42,True,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,9.0,1.64,9.96,25.88,61.25,1
41,pr,1511.15,5.28,4,23.42,False,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,9.0,1.64,9.96,25.88,61.25,1
41,w2pt,1511.15,5.28,4,23.42,False,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,6.37,5.4,11.65,23.42,210.0,1
41,walk,1511.15,5.28,4,23.42,False,1,3.41,2,1,25.88,51.15,40.92,0,78855.41,0.5,290.65,1460,40.65,0,0,250,2,0.0,0.0,0.0,40.92,0.0,1
42,cad,31.19,5.87,5,23.4,True,-1,2.08,2,4,22.91,31.19,23.4,0,1589.12,1.333333333,253.45,0,43.45,0,0,210,3,0.0,0.0,0.0,4.09,31.19,1
